Date,Time,Global_active_power
17/12/2006,20:01:00,2.977
17/12/2006,20:02:00,3.428
17/12/2006,20:03:00,1.402
17/12/2006,20:04:00,1.804
17/12/2006,20:05:00,4.081
17/12/2006,20:06:00,0.8288284548749785
17/12/2006,20:07:00,1.16
17/12/2006,20:08:00,4.197
17/12/2006,20:09:00,3.839
17/12/2006,20:10:00,2.688
17/12/2006,20:11:00,0.952
17/12/2006,20:12:00,0.40732349609783547
17/12/2006,20:13:00,3.815
17/12/2006,20:14:00,1.037202042343456
17/12/2006,20:15:00,1.518
17/12/2006,20:16:00,3.331
17/12/2006,20:17:00,3.125
17/12/2006,20:18:00,4.444
17/12/2006,20:19:00,3.674
17/12/2006,20:20:00,4.806
17/12/2006,20:21:00,1.393
17/12/2006,20:22:00,4.711
17/12/2006,20:23:00,2.751
17/12/2006,20:24:00,1.552
17/12/2006,20:25:00,3.255
17/12/2006,20:26:00,5.849
17/12/2006,20:27:00,2.867
17/12/2006,20:28:00,0.7702690866935695
17/12/2006,20:29:00,1.535
17/12/2006,20:30:00,3.643
17/12/2006,20:31:00,2.15
17/12/2006,20:32:00,3.252
17/12/2006,20:33:00,5.201
17/12/2006,20:34:00,5.563
17/12/2006,20:35:00,1.081
17/12/2006,20:36:00,1.819
17/12/2006,20:37:00,3.418
17/12/2006,20:38:00,5.829
17/12/2006,20:39:00,1.885
17/12/2006,20:40:00,5.34
17/12/2006,20:41:00,1.288
17/12/2006,20:42:00,4.936
17/12/2006,20:43:00,4.726
17/12/2006,20:44:00,3.436
17/12/2006,20:45:00,2.668
17/12/2006,20:46:00,3.784
17/12/2006,20:47:00,0.6880066054009095
17/12/2006,20:48:00,5.546
17/12/2006,20:49:00,3.598
17/12/2006,20:50:00,1.08
17/12/2006,20:51:00,0.719
17/12/2006,20:52:00,0.601
17/12/2006,20:53:00,3.316
17/12/2006,20:54:00,5.522
17/12/2006,20:55:00,3.466
17/12/2006,20:56:00,4.64
17/12/2006,20:57:00,0.3987003999114956
17/12/2006,20:58:00,1.91
17/12/2006,20:59:00,2.109
17/12/2006,21:00:00,1.551
17/12/2006,21:01:00,2.077
17/12/2006,21:02:00,2.966
17/12/2006,21:03:00,5.571
17/12/2006,21:04:00,4.682
17/12/2006,21:05:00,3.939
17/12/2006,21:06:00,3.543
17/12/2006,21:07:00,2.477
17/12/2006,21:08:00,1.653
17/12/2006,21:09:00,4.253
17/12/2006,21:10:00,1.859
17/12/2006,21:11:00,3.157
17/12/2006,21:12:00,1.181
17/12/2006,21:13:00,2.641
17/12/2006,21:14:00,1.296
17/12/2006,21:15:00,1.198
17/12/2006,21:16:00,4.241
17/12/2006,21:17:00,3.108
17/12/2006,21:18:00,1.142
17/12/2006,21:19:00,2.564
17/12/2006,21:20:00,2.709
17/12/2006,21:21:00,3.224
17/12/2006,21:22:00,4.19
17/12/2006,21:23:00,4.852
17/12/2006,21:24:00,0.752
17/12/2006,21:25:00,5.145
17/12/2006,21:26:00,1.361
17/12/2006,21:27:00,0.947
17/12/2006,21:28:00,4.989
17/12/2006,21:29:00,1.2321757324360498
17/12/2006,21:30:00,2.635
17/12/2006,21:31:00,3.595
17/12/2006,21:32:00,0.953
17/12/2006,21:33:00,2.367
17/12/2006,21:34:00,2.496
17/12/2006,21:35:00,4.251
17/12/2006,21:36:00,5.572
17/12/2006,21:37:00,3.507
17/12/2006,21:38:00,4.341
17/12/2006,21:39:00,0.2778099160626656
17/12/2006,21:40:00,0.747
17/12/2006,21:41:00,2.196
17/12/2006,21:42:00,1.908
17/12/2006,21:43:00,1.454
17/12/2006,21:44:00,0.806
17/12/2006,21:45:00,5.527
17/12/2006,21:46:00,1.546
17/12/2006,21:47:00,0.53
17/12/2006,21:48:00,0.4211595984888789
17/12/2006,21:49:00,3.527
17/12/2006,21:50:00,0.613
17/12/2006,21:51:00,2.133
17/12/2006,21:52:00,4.392
17/12/2006,21:53:00,4.503
17/12/2006,21:54:00,0.22245253327044004
17/12/2006,21:55:00,5.623
17/12/2006,21:56:00,0.691
17/12/2006,21:57:00,2.512
17/12/2006,21:58:00,5.835
17/12/2006,21:59:00,2.007
17/12/2006,22:00:00,5.435
17/12/2006,22:01:00,4.733
17/12/2006,22:02:00,4.385
17/12/2006,22:03:00,1.039
17/12/2006,22:04:00,1.752
17/12/2006,22:05:00,3.46
17/12/2006,22:06:00,3.905
17/12/2006,22:07:00,3.29
17/12/2006,22:08:00,0.5578022334717229
17/12/2006,22:09:00,3.917
17/12/2006,22:10:00,0.46049963652361964
17/12/2006,22:11:00,4.048
17/12/2006,22:12:00,4.536
17/12/2006,22:13:00,3.88
17/12/2006,22:14:00,1.904
17/12/2006,22:15:00,1.156
17/12/2006,22:16:00,3.991
17/12/2006,22:17:00,1.675
17/12/2006,22:18:00,4.385
17/12/2006,22:19:00,0.654988702410007
17/12/2006,22:20:00,1.538
17/12/2006,22:21:00,2.762
17/12/2006,22:22:00,5.524
17/12/2006,22:23:00,4.698
17/12/2006,22:24:00,2.343
17/12/2006,22:25:00,2.842
17/12/2006,22:26:00,2.1806808863889846
17/12/2006,22:27:00,3.649
17/12/2006,22:28:00,5.153
17/12/2006,22:29:00,5.12
17/12/2006,22:30:00,5.093
17/12/2006,22:31:00,3.018
17/12/2006,22:32:00,1.472
17/12/2006,22:33:00,2.639
17/12/2006,22:34:00,4.282
17/12/2006,22:35:00,0.2653930796316583
17/12/2006,22:36:00,0.582
17/12/2006,22:37:00,5.513
17/12/2006,22:38:00,1.43
17/12/2006,22:39:00,3.469
17/12/2006,22:40:00,4.784
17/12/2006,22:41:00,1.52
17/12/2006,22:42:00,0.7096142139105692
17/12/2006,22:43:00,3.938
17/12/2006,22:44:00,2.281
17/12/2006,22:45:00,5.837
17/12/2006,22:46:00,0.654
17/12/2006,22:47:00,1.723
17/12/2006,22:48:00,4.384
17/12/2006,22:49:00,3.352
17/12/2006,22:50:00,4.78
17/12/2006,22:51:00,1.839
17/12/2006,22:52:00,5.13
17/12/2006,22:53:00,3.972
17/12/2006,22:54:00,5.773
17/12/2006,22:55:00,2.821
17/12/2006,22:56:00,2.744
17/12/2006,22:57:00,5.693
17/12/2006,22:58:00,1.158
17/12/2006,22:59:00,3.392
17/12/2006,23:00:00,1.148
17/12/2006,23:01:00,5.322
17/12/2006,23:02:00,4.809
17/12/2006,23:03:00,0.918
17/12/2006,23:04:00,3.232
17/12/2006,23:05:00,2.907
17/12/2006,23:06:00,2.564
17/12/2006,23:07:00,5.462
17/12/2006,23:08:00,2.098
17/12/2006,23:09:00,2.381
17/12/2006,23:10:00,4.93
17/12/2006,23:11:00,0.4123674136291355
17/12/2006,23:12:00,3.565
17/12/2006,23:13:00,2.35
17/12/2006,23:14:00,1.2260677632861106
17/12/2006,23:15:00,3.473
17/12/2006,23:16:00,3.995
17/12/2006,23:17:00,5.316
17/12/2006,23:18:00,2.622
17/12/2006,23:19:00,1.684
17/12/2006,23:20:00,1.544
17/12/2006,23:21:00,4.996
17/12/2006,23:22:00,5.121
17/12/2006,23:23:00,4.747
17/12/2006,23:24:00,1.248
17/12/2006,23:25:00,3.726
17/12/2006,23:26:00,0.506
17/12/2006,23:27:00,1.959
17/12/2006,23:28:00,5.67
17/12/2006,23:29:00,5.078
17/12/2006,23:30:00,5.244
17/12/2006,23:31:00,0.795
17/12/2006,23:32:00,2.469
17/12/2006,23:33:00,4.852
17/12/2006,23:34:00,2.1254768257618224
17/12/2006,23:35:00,1.492
17/12/2006,23:36:00,1.479
17/12/2006,23:37:00,4.646
17/12/2006,23:38:00,4.402
17/12/2006,23:39:00,1.419
17/12/2006,23:40:00,3.541
17/12/2006,23:41:00,0.8499959508454495
17/12/2006,23:42:00,5.392
17/12/2006,23:43:00,5.235
17/12/2006,23:44:00,4.577
17/12/2006,23:45:00,4.164
17/12/2006,23:46:00,0.18351528168046938
17/12/2006,23:47:00,3.073
17/12/2006,23:48:00,4.237
17/12/2006,23:49:00,0.77
17/12/2006,23:50:00,5.26
17/12/2006,23:51:00,1.617
17/12/2006,23:52:00,2.005
17/12/2006,23:53:00,3.185
17/12/2006,23:54:00,4.54
17/12/2006,23:55:00,1.29
17/12/2006,23:56:00,2.633
17/12/2006,23:57:00,2.317
17/12/2006,23:58:00,2.284
17/12/2006,23:59:00,4.183
18/12/2006,00:00:00,2.146
18/12/2006,00:01:00,0.647
18/12/2006,00:02:00,5.403
18/12/2006,00:03:00,0.811
18/12/2006,00:04:00,1.113
18/12/2006,00:05:00,2.578
18/12/2006,00:06:00,3.244
18/12/2006,00:07:00,5.875
18/12/2006,00:08:00,0.9103916512551794
18/12/2006,00:09:00,4.034
18/12/2006,00:10:00,5.727
18/12/2006,00:11:00,1.3877704643407027
18/12/2006,00:12:00,3.74
18/12/2006,00:13:00,0.629
18/12/2006,00:14:00,5.256
18/12/2006,00:15:00,2.552
18/12/2006,00:16:00,2.139
18/12/2006,00:17:00,2.127
18/12/2006,00:18:00,5.884
18/12/2006,00:19:00,2.388
18/12/2006,00:20:00,3.736
18/12/2006,00:21:00,2.164
18/12/2006,00:22:00,4.125
18/12/2006,00:23:00,4.066
18/12/2006,00:24:00,2.148
18/12/2006,00:25:00,0.3764770721704579
18/12/2006,00:26:00,2.791
18/12/2006,00:27:00,3.175
18/12/2006,00:28:00,0.949
18/12/2006,00:29:00,0.663
18/12/2006,00:30:00,0.29988377220604717
18/12/2006,00:31:00,4.181
18/12/2006,00:32:00,4.725
18/12/2006,00:33:00,1.305
18/12/2006,00:34:00,2.612
18/12/2006,00:35:00,0.7052425848702769
18/12/2006,00:36:00,1.834
18/12/2006,00:37:00,1.391
18/12/2006,00:38:00,0.9145907786828487
18/12/2006,00:39:00,1.253
18/12/2006,00:40:00,4.974
18/12/2006,00:41:00,5.446
18/12/2006,00:42:00,3.232
18/12/2006,00:43:00,4.108
18/12/2006,00:44:00,0.709
18/12/2006,00:45:00,3.696
18/12/2006,00:46:00,3.421
18/12/2006,00:47:00,5.368
18/12/2006,00:48:00,2.35
18/12/2006,00:49:00,5.824
18/12/2006,00:50:00,5.355
18/12/2006,00:51:00,1.932
18/12/2006,00:52:00,1.393377051791991
18/12/2006,00:53:00,3.943
18/12/2006,00:54:00,1.777
18/12/2006,00:55:00,0.844
18/12/2006,00:56:00,1.309
18/12/2006,00:57:00,5.518
18/12/2006,00:58:00,1.706
18/12/2006,00:59:00,4.169
18/12/2006,01:00:00,4.069
18/12/2006,01:01:00,3.141
18/12/2006,01:02:00,4.833
18/12/2006,01:03:00,1.387
18/12/2006,01:04:00,3.046
18/12/2006,01:05:00,3.166
18/12/2006,01:06:00,1.612
18/12/2006,01:07:00,0.6851408880339704
18/12/2006,01:08:00,5.529
18/12/2006,01:09:00,3.251
18/12/2006,01:10:00,4.812
18/12/2006,01:11:00,4.662
18/12/2006,01:12:00,0.924
18/12/2006,01:13:00,0.688
18/12/2006,01:14:00,1.503
18/12/2006,01:15:00,4.261
18/12/2006,01:16:00,0.6408025334715818
18/12/2006,01:17:00,0.803
18/12/2006,01:18:00,0.5654001355755826
18/12/2006,01:19:00,5.259
18/12/2006,01:20:00,2.95
18/12/2006,01:21:00,5.985
18/12/2006,01:22:00,2.329
18/12/2006,01:23:00,5.549
18/12/2006,01:24:00,1.505
18/12/2006,01:25:00,4.587
18/12/2006,01:26:00,1.217
18/12/2006,01:27:00,2.231895093027698
18/12/2006,01:28:00,5.985
18/12/2006,01:29:00,1.4814092947840922
18/12/2006,01:30:00,0.695
18/12/2006,01:31:00,4.035
18/12/2006,01:32:00,5.03
18/12/2006,01:33:00,2.856
18/12/2006,01:34:00,5.54
18/12/2006,01:35:00,3.13
18/12/2006,01:36:00,4.142
18/12/2006,01:37:00,5.848
18/12/2006,01:38:00,3.483
18/12/2006,01:39:00,1.141
18/12/2006,01:40:00,5.119
18/12/2006,01:41:00,1.092
18/12/2006,01:42:00,3.965
18/12/2006,01:43:00,1.293
18/12/2006,01:44:00,0.609
18/12/2006,01:45:00,3.762
18/12/2006,01:46:00,1.698
18/12/2006,01:47:00,5.555
18/12/2006,01:48:00,1.442
18/12/2006,01:49:00,1.419
18/12/2006,01:50:00,0.84
18/12/2006,01:51:00,3.304
18/12/2006,01:52:00,4.19
18/12/2006,01:53:00,0.824
18/12/2006,01:54:00,4.472
18/12/2006,01:55:00,0.1401826698599562
18/12/2006,01:56:00,2.748
18/12/2006,01:57:00,2.332
18/12/2006,01:58:00,3.972
18/12/2006,01:59:00,5.464
18/12/2006,02:00:00,3.543
18/12/2006,02:01:00,0.725
18/12/2006,02:02:00,3.552
18/12/2006,02:03:00,5.632
18/12/2006,02:04:00,3.179
18/12/2006,02:05:00,2.296
18/12/2006,02:06:00,3.833
18/12/2006,02:07:00,5.516
18/12/2006,02:08:00,3.501
18/12/2006,02:09:00,5.423
18/12/2006,02:10:00,3.342
18/12/2006,02:11:00,1.086
18/12/2006,02:12:00,5.438
18/12/2006,02:13:00,0.599
18/12/2006,02:14:00,2.318
18/12/2006,02:15:00,5.861
18/12/2006,02:16:00,3.622
18/12/2006,02:17:00,4.504
18/12/2006,02:18:00,5.593
18/12/2006,02:19:00,1.08
18/12/2006,02:20:00,3.093
18/12/2006,02:21:00,3.505
18/12/2006,02:22:00,1.3494615669417391
18/12/2006,02:23:00,2.918
18/12/2006,02:24:00,2.236645563165328
18/12/2006,02:25:00,3.183
18/12/2006,02:26:00,3.264
18/12/2006,02:27:00,1.804
18/12/2006,02:28:00,5.069
18/12/2006,02:29:00,0.724
18/12/2006,02:30:00,4.539
18/12/2006,02:31:00,5.55
18/12/2006,02:32:00,4.333
18/12/2006,02:33:00,3.529
18/12/2006,02:34:00,0.932
18/12/2006,02:35:00,2.155
18/12/2006,02:36:00,1.804
18/12/2006,02:37:00,2.161
18/12/2006,02:38:00,2.712
18/12/2006,02:39:00,5.423
18/12/2006,02:40:00,4.705
18/12/2006,02:41:00,1.243
18/12/2006,02:42:00,4.735
18/12/2006,02:43:00,4.905
